#group,false,false,true,true,true,true,false,false
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string
#default,_result,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-20T18:25:18.787Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-20T18:25:34.327Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-20T18:52:16.893Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-20T18:52:16.897Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-22T14:28:09.583Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-22T14:28:25.023Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-22T14:40:44.289Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-22T14:40:44.294Z,ATSpectrograph

#group,false,false,true,true,true,true,false,false
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long
#default,_result,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T16:01:20.982Z,2
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T16:01:36.322Z,3
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T16:01:36.444Z,4
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T16:03:56.537Z,5
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T20:15:54.981Z,6
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T20:15:54.99Z,7
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:02:11.383Z,8
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:02:35.866Z,9
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:02:35.872Z,10
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:04:02.605Z,11
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:08:37.78Z,12
